codePostal;CodeINSEE;BV;Commune;Département;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape
58300;58020;58095;AVRIL-SUR-LOIRE;NIEVRE;205.0;2504.0;0.2;46.8084334305,3.36209640132;"{""type"": ""Polygon"", ""coordinates"": [[[3.34252849269782, 46.77263366887666], [3.338750548949311, 46.77414854478108], [3.332532366768628, 46.779560130455295], [3.330627562249572, 46.789605120743936], [3.321631482059917, 46.79792333053601], [3.31659903360782, 46.79831546511034], [3.329773789102361, 46.817357861417854], [3.341918034752367, 46.82340907476407], [3.351705057621554, 46.835750976326175], [3.362615299430999, 46.82897316358522], [3.38769967225211, 46.827297666015035], [3.404895643912385, 46.83400940994692], [3.413265893027955, 46.811595741305865], [3.403568974486289, 46.800330130642756], [3.3858647351698, 46.80726096811143], [3.371132256040585, 46.80448219954352], [3.357386965387443, 46.782150737688355], [3.34252849269782, 46.77263366887666]]]}"
58310;58012;58086;ARQUIAN;NIEVRE;210.0;3382.0;0.6000000000000001;47.5349426855,2.99793071135;"{""type"": ""Polygon"", ""coordinates"": [[[2.984115378712863, 47.49301666874264], [2.96867870887399, 47.499197650468055], [2.967001233184071, 47.50539027997952], [2.973109265245797, 47.51106283369906], [2.967862348443066, 47.53146791904257], [2.969785658591587, 47.53834553842017], [2.958644933606859, 47.55738005941029], [2.96334788453843, 47.56371857073395], [2.976538012003607, 47.5694287970958], [2.9913017317968853, 47.56805363351005], [3.017047471583818, 47.557827210380516], [3.030838623909958, 47.560569788155625], [3.039852515317241, 47.557461594554226], [3.031502745723939, 47.514104200044315], [3.024139928775845, 47.509695199906005], [3.015000152932413, 47.51224417332651], [3.005473737740568, 47.51039969266311], [2.992774462532723, 47.49616809460905], [2.984115378712863, 47.49301666874264]]]}"
58320;58124;58194;GERMIGNY-SUR-LOIRE;NIEVRE;183.0;1883.0;0.7000000000000001;47.0779068845,3.04792148383;"{""type"": ""Polygon"", ""coordinates"": [[[3.063618306801732, 47.04617079265364], [3.053965685801821, 47.04825545692465], [3.022240680082754, 47.063652433649004], [3.018751360181461, 47.07014435408388], [3.022524263938426, 47.08016420490623], [3.031362120205016, 47.092883569820714], [3.030249522795469, 47.10705472843143], [3.054602600412932, 47.10493907602672], [3.065037860187025, 47.098361425389974], [3.069285381642636, 47.10006954628233], [3.074641215202056, 47.092611643179865], [3.072861676115158, 47.08296142217166], [3.059347760164802, 47.079394899375735], [3.059607641147756, 47.07603658661764], [3.076704578556122, 47.06961624255801], [3.069741879351851, 47.06565024579889], [3.063618306801732, 47.04617079265364]]]}"
58330;58035;58194;BONA;NIEVRE;332.0;2347.0;0.30000000000000004;47.0648311481,3.42596350946;"{""type"": ""Polygon"", ""coordinates"": [[[3.461290084052167, 47.0363989184752], [3.459236265292421, 47.0333729432922], [3.450237328533697, 47.03595634847114], [3.431139257649125, 47.03561506180147], [3.425404144449406, 47.04481079681323], [3.403058914100952, 47.050977201477636], [3.396270001557385, 47.05569143089484], [3.391817498771595, 47.093835499281596], [3.41685108445417, 47.09363991758099], [3.442439736787499, 47.08238077959563], [3.447899428933059, 47.073212398287296], [3.463140149717149, 47.06477022079557], [3.458255389096069, 47.06364626914472], [3.456273822851529, 47.05680255129656], [3.461290084052167, 47.0363989184752]]]}"
58340;58046;58095;CERCY-LA-TOUR;NIEVRE;217.0;4543.0;2.0;46.8494214757,3.64592375221;"{""type"": ""Polygon"", ""coordinates"": [[[3.684936870292347, 46.79686432578926], [3.649661400008695, 46.80951287891298], [3.639179656937519, 46.81701806979572], [3.625078739774925, 46.820346065005324], [3.621020182273742, 46.833613124804785], [3.611967653592437, 46.84178332503719], [3.603538676494193, 46.861402657230975], [3.605772652319583, 46.88156890260528], [3.602135520950548, 46.88396502675147], [3.608423842941836, 46.8884519706652], [3.614248534081759, 46.90060340501012], [3.618571745978185, 46.90186783632397], [3.643921634405174, 46.88385602137814], [3.66089857557975, 46.88466024926519], [3.668666406110877, 46.87561136784094], [3.679046669529747, 46.86362021538744], [3.670193421363013, 46.85152556351104], [3.67181903880377, 46.848202569134045], [3.689976623184667, 46.84259360618761], [3.688125315314083, 46.829080423869], [3.683340372485889, 46.8231211568932], [3.686383949949027, 46.81692614896916], [3.684936870292347, 46.79686432578926]]]}"
58350;58009;58218;ARBOURSE;NIEVRE;298.0;926.0;0.1;47.2487922642,3.2239933188;"{""type"": ""Polygon"", ""coordinates"": [[[3.218209589573726, 47.23118281099815], [3.205891386933715, 47.234608353795394], [3.204644764135652, 47.240462287275406], [3.200204609644842, 47.240857152858], [3.205819871576311, 47.257367119002254], [3.212007170716163, 47.26041685178585], [3.226394549436354, 47.26346854253821], [3.254986079369389, 47.25779159926018], [3.233943458437975, 47.23859733851423], [3.218209589573726, 47.23118281099815]]]}"
58360;58219;58182;PREPORCHE;NIEVRE;332.0;2970.0;0.2;46.9362843762,3.86451394261;"{""type"": ""Polygon"", ""coordinates"": [[[3.904836839002201, 46.913472416941204], [3.9002739955502372, 46.919595002840055], [3.895154377534547, 46.91993202287448], [3.846942278303966, 46.913489301943706], [3.826176026850206, 46.92261716705028], [3.811416708094039, 46.92256895798184], [3.799487945937621, 46.92908122644026], [3.8115671851185953, 46.9352276163519], [3.835637472411158, 46.9361721465185], [3.831327419448486, 46.95594917655395], [3.84718647695315, 46.96936679642738], [3.86131387154952, 46.96692112621047], [3.886031137308793, 46.94061303730028], [3.915258054999889, 46.94616537587225], [3.919574015114502, 46.952550989982704], [3.9224202958011762, 46.94981800897166], [3.916965411793951, 46.92356932098504], [3.904836839002201, 46.913472416941204]]]}"
58370;58128;58062;GLUX-EN-GLENNE;NIEVRE;655.0;2190.0;0.1;46.9557860799,4.0213723533;"{""type"": ""Polygon"", ""coordinates"": [[[4.037067367515434, 46.919687745473055], [4.020585521093706, 46.92376079396803], [4.012062160123327, 46.921990067081886], [4.015873799740386, 46.931807280463694], [4.003834276835839, 46.94319514251856], [4.00035491763758, 46.953400199687145], [3.985686434714121, 46.963152021262474], [3.983352626355628, 46.970060145279795], [3.989448322003987, 46.979696505862826], [3.9849817259605063, 46.98149953963396], [3.992974699506783, 46.98903052340677], [3.9959985116258343, 46.9867444226034], [3.995097417197649, 46.97639741336198], [4.008701853849227, 46.97225438313765], [4.013761322867154, 46.97268725289439], [4.027698754480215, 46.98272068316851], [4.037143898222213, 46.98468912546667], [4.053855058851351, 46.95977594608992], [4.051063228205967, 46.95349840541092], [4.039773163956722, 46.94696458241326], [4.04506466733614, 46.93774131540489], [4.043283834081615, 46.931292314206], [4.036761951568014, 46.92638075030894], [4.037067367515434, 46.919687745473055]]]}"
58380;58146;58095;LUCENAY-LES-AIX;NIEVRE;224.0;5594.0;1.0;46.6979583473,3.49166232072;"{""type"": ""Polygon"", ""coordinates"": [[[3.486668840850735, 46.653806439027896], [3.483118987576422, 46.65165138884034], [3.455299171956519, 46.65239553162599], [3.451076168742636, 46.65877831427307], [3.442078661858913, 46.66200089389467], [3.446589397093649, 46.663424115536266], [3.446473951302571, 46.670069775012934], [3.453485551764122, 46.67482357553617], [3.453465415982921, 46.68495352394707], [3.449235125690663, 46.69078694822889], [3.431688470256971, 46.695860682538715], [3.429829863198949, 46.70244077833542], [3.434214102235071, 46.71222090975145], [3.453611938428302, 46.715045270776045], [3.456010302811714, 46.735628454330254], [3.484103289477658, 46.72989482823046], [3.499104538177643, 46.72928134877818], [3.518056998032571, 46.733834607549234], [3.527958322518193, 46.732564935240994], [3.547722112606217, 46.72241457435073], [3.548900276972455, 46.70555284901508], [3.559852572671133, 46.68998542345575], [3.554262492500723, 46.68460092484835], [3.547825353029157, 46.6794363061289], [3.542814834100689, 46.67946012220955], [3.534364051223109, 46.687522695771406], [3.52047221865969, 46.685236410852205], [3.48683391591619, 46.66055903508012], [3.486668840850735, 46.653806439027896]]]}"
58390;58104;58095;DORNES;NIEVRE;238.0;4005.0;1.3;46.7193519034,3.33797253161;"{""type"": ""Polygon"", ""coordinates"": [[[3.356914396138074, 46.68841896055564], [3.348072450717109, 46.68487143385278], [3.318026625293107, 46.688506316680424], [3.304459965218377, 46.70294085328107], [3.301257986077475, 46.71322307935248], [3.297750620288912, 46.71578941458161], [3.283058640943005, 46.71514226200041], [3.290328064840483, 46.72319183478146], [3.297906845264559, 46.74188301049852], [3.30646119294421, 46.74447169824654], [3.313488541543126, 46.75242136782566], [3.322748876358031, 46.754358619070906], [3.325128368979917, 46.751362548326036], [3.329604487277857, 46.75284447458666], [3.347892670845045, 46.74875670587714], [3.368042719645142, 46.739554711932406], [3.38138395913958, 46.72954357059917], [3.386040964475732, 46.730716561546586], [3.39005223951933, 46.71489163186273], [3.380713274898163, 46.712329768078455], [3.377174668154736, 46.70231074157416], [3.366416172272773, 46.690676093512025], [3.356914396138074, 46.68841896055564]]]}"
58400;58042;58059;BULCY;NIEVRE;175.0;838.0;0.1;47.2416583489,3.02883533035;"{""type"": ""Polygon"", ""coordinates"": [[[3.0398654820074382, 47.218237427494245], [3.01141956795251, 47.232386913966394], [3.012002681057114, 47.239381899710224], [3.020016464032573, 47.24793326692612], [3.016384794865561, 47.261329652895554], [3.0364861830871632, 47.26219831793625], [3.042292837339568, 47.24682896590141], [3.039354744995684, 47.24258077256517], [3.042751300852085, 47.24147224885484], [3.0398654820074382, 47.218237427494245]]]}"
58410;58109;58086;ENTRAINS-SUR-NOHAIN;NIEVRE;242.0;5972.0;0.9;47.4610040367,3.27333257004;"{""type"": ""Polygon"", ""coordinates"": [[[3.286400827203797, 47.41587095560966], [3.2830681935026202, 47.41013582573345], [3.260410142773592, 47.41935279476491], [3.254720944527774, 47.425090641993634], [3.25431929381246, 47.435488756065354], [3.250282407656522, 47.437549943038505], [3.216015121085435, 47.43508905805926], [3.213106444625514, 47.45430439495661], [3.204635800602615, 47.45694812229473], [3.203995559564914, 47.466572158052614], [3.221699753903267, 47.47187784261272], [3.218725965920636, 47.4848999578631], [3.224910069391087, 47.49023518370472], [3.235027438089304, 47.48963910447299], [3.250321033418657, 47.48841002189388], [3.259222561305887, 47.491910214213696], [3.2746821786504, 47.491955805343316], [3.285251536292986, 47.503938626626166], [3.296227958144548, 47.49259614405396], [3.306115490947476, 47.49366879063198], [3.33567046110514, 47.48146205484694], [3.3395206207524613, 47.47926346715245], [3.338044028962114, 47.47252542740657], [3.346456269951071, 47.46969214187265], [3.351084227888554, 47.46483529963252], [3.348162340110526, 47.462566607743476], [3.334846708254954, 47.4622815958976], [3.329896720980063, 47.46247576254887], [3.3243150293499, 47.45700031897037], [3.320098712393079, 47.43774793792534], [3.308096863398191, 47.43179403992233], [3.300518413687791, 47.4359277441475], [3.286035998815578, 47.43448792443759], [3.281892201867203, 47.428592762378905], [3.286400827203797, 47.41587095560966]]]}"
58420;58015;58083;ASNAN;NIEVRE;295.0;482.0;0.1;47.31031619,3.55239408391;"{""type"": ""Polygon"", ""coordinates"": [[[3.565069740038461, 47.29602822552681], [3.543011859309003, 47.304046813408284], [3.538822878449902, 47.3020587539162], [3.534750865693975, 47.314447120233105], [3.550799161568472, 47.32519315408001], [3.563499519086695, 47.316642819056526], [3.5686545522285122, 47.30215051441531], [3.565069740038461, 47.29602822552681]]]}"
58430;58010;58062;ARLEUF;NIEVRE;634.0;6005.0;0.8;47.0404133279,4.01572442394;"{""type"": ""Polygon"", ""coordinates"": [[[4.036582658544389, 47.00207224996576], [4.00075179389374, 46.98620806580468], [3.9959985116258343, 46.9867444226034], [3.992974699506783, 46.98903052340677], [3.976989057074666, 47.022617076871555], [3.969426485637787, 47.02747995044484], [3.962289355805486, 47.04668204788525], [3.963573051373589, 47.04996678142397], [3.9729277655472943, 47.052247402782314], [3.973801814616961, 47.061991269429406], [3.982690400242327, 47.0739902284843], [3.992274442100383, 47.076285364754156], [3.996753904066126, 47.08261255709863], [4.012475835054559, 47.09155181851951], [4.021532508914717, 47.08943727477075], [4.034064980868335, 47.07956561802144], [4.038839760864275, 47.07973889717677], [4.051501812223258, 47.07408696731213], [4.071133026267979, 47.057843514914836], [4.057695914477776, 47.039121817678], [4.058732132110784, 47.03218817357872], [4.060681293418528, 47.022139692552926], [4.057330840157502, 47.01577748092359], [4.036582658544389, 47.00207224996576]]]}"
58440;58044;58086;LA CELLE-SUR-LOIRE;NIEVRE;173.0;2168.0;0.8;47.4852979363,2.93434517824;"{""type"": ""Polygon"", ""coordinates"": [[[2.919831354068287, 47.458729683395], [2.9191914002027, 47.460619613139144], [2.912056716522644, 47.4728748173937], [2.897163493218377, 47.48514993088177], [2.892394900473978, 47.498981143013204], [2.902184569330827, 47.50617304361932], [2.914995552843645, 47.50333859273534], [2.928194980987389, 47.506984111559746], [2.943738711053218, 47.49400334770691], [2.948732801934685, 47.493825619813634], [2.967001233184071, 47.50539027997952], [2.96867870887399, 47.499197650468055], [2.984115378712863, 47.49301666874264], [2.986904911702876, 47.491270699327785], [2.9839047812993242, 47.486679484918795], [2.97406402622323, 47.48742484676968], [2.967549063695719, 47.478268514892655], [2.9399361861417113, 47.462027435999964], [2.919831354068287, 47.458729683395]]]}"
58450;58007;58086;ANNAY;NIEVRE;189.0;2654.0;0.30000000000000004;47.5308551054,2.94137018332;"{""type"": ""Polygon"", ""coordinates"": [[[2.967001233184071, 47.50539027997952], [2.948732801934685, 47.493825619813634], [2.943738711053218, 47.49400334770691], [2.928194980987389, 47.506984111559746], [2.912548747815521, 47.521150849280914], [2.911802125354575, 47.538766169465305], [2.919040661389599, 47.55154441414078], [2.909374085901084, 47.559611524275276], [2.914297452553034, 47.56597018271848], [2.958644933606859, 47.55738005941029], [2.969785658591587, 47.53834553842017], [2.967862348443066, 47.53146791904257], [2.973109265245797, 47.51106283369906], [2.967001233184071, 47.50539027997952]]]}"
58460;58038;58079;BREUGNON;NIEVRE;200.0;1346.0;0.2;47.4272649445,3.45776279567;"{""type"": ""Polygon"", ""coordinates"": [[[3.476781249073237, 47.40960213751639], [3.467253972762952, 47.411972349617756], [3.452669960319337, 47.409275369540715], [3.437615435757011, 47.410485252669616], [3.433140884603762, 47.41964812008062], [3.428577216647515, 47.42117736764175], [3.435182926343599, 47.435916180173024], [3.442729788551249, 47.442054080849445], [3.453068097020007, 47.44696538471243], [3.4616503283550353, 47.4465445788116], [3.488041650881915, 47.437470912477416], [3.4774682712199922, 47.42718042423538], [3.4844199681918813, 47.42284869631955], [3.476781249073237, 47.40960213751639]]]}"
58470;58126;58194;GIMOUILLE;NIEVRE;196.0;1426.0;0.5;46.9412562853,3.09837395371;"{""type"": ""Polygon"", ""coordinates"": [[[3.110157684010222, 46.91928619958676], [3.086009583813117, 46.92201684115297], [3.084124318206863, 46.93501942728351], [3.064553118012298, 46.93573432701958], [3.066028598717202, 46.93842555943727], [3.078275397767425, 46.95342681127548], [3.079337309976113, 46.960241749607334], [3.11848597558627, 46.959983087057786], [3.122899305766268, 46.94032373198866], [3.117792095309251, 46.93122644117385], [3.119583921141223, 46.92128461220447], [3.110157684010222, 46.91928619958676]]]}"
58490;58260;58194;SAINT-PARIZE-LE-CHATEL;NIEVRE;214.0;4969.0;1.3;46.8507546576,3.18416300393;"{""type"": ""Polygon"", ""coordinates"": [[[3.227567420474071, 46.82513274202831], [3.211719412182278, 46.81798689345528], [3.203626239440387, 46.82133294835692], [3.200396739222417, 46.827686360457804], [3.170756533217044, 46.82171958073438], [3.127229039661739, 46.83059974691352], [3.115824752995321, 46.83496965542884], [3.112555639953609, 46.84023113987193], [3.120756125022183, 46.85181974214024], [3.120653659832603, 46.86474028225742], [3.129957794759562, 46.86341560459155], [3.138146403202738, 46.86751178918206], [3.162340471632232, 46.862816260228975], [3.17754570649675, 46.87212172507839], [3.183971950723065, 46.881637606933694], [3.211631524913706, 46.88954039995926], [3.243165806800675, 46.872199925107445], [3.230956897268027, 46.857107685139454], [3.242242243313802, 46.8418409882694], [3.226965328738571, 46.828582421361645], [3.227567420474071, 46.82513274202831]]]}"
